Voltage,ROAMES_Conductor_Id,ROAMES_Span_Id,ROAMES_Bay_Id,Last_Capture_Timestamp,name,altitudeMode,WKT
415V,74100451,35509541,7527469,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100451,absolute,"LINESTRING Z (115.50661852040962 -28.536123423825128 298.710297776883, 115.50665323827714 -28.53612381447311 298.554929776607, 115.50668795614537 -28.536124205112223 298.415104359922, 115.50672267401427 -28.536124595742553 298.290818606382, 115.50675739188387 -28.536124986363927 298.182069920108, 115.50679210975413 -28.536125376976422 298.088856029734, 115.50682682762508 -28.53612576758015 298.011174988361, 115.5068615454967 -28.536126158174905 297.949025173512, 115.50689626336901 -28.53612654876079 297.902405287104, 115.506930981242 -28.536126939337905 297.871314355416, 115.50696569911568 -28.53612732990606 297.855751729071)"
415V,74100460,35509545,7527456,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100460,absolute,"LINESTRING Z (115.50818801484579 -28.536122467783464 293.465742204209, 115.50815475983036 -28.536122629424767 293.360144318719, 115.50812150481521 -28.536122791057917 293.298116560947, 115.50808824980035 -28.53612295268302 293.279647819846, 115.50805499478581 -28.53612311429987 293.304734787105, 115.50802173977152 -28.536123275908572 293.373381956558, 115.50798848475752 -28.536123437509126 293.485601624992, 115.50795522974383 -28.53612359910162 293.641413894346, 115.50792197473044 -28.536123760685868 293.840846675313, 115.50788871971733 -28.536123922261968 294.083935692341, 115.50785546470446 -28.536124083829915 294.370724490032)"
415V,74100461,35509546,7527508,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100461,absolute,"LINESTRING Z (115.50696619962191 -28.53612414027229 297.976327020644, 115.50698272830482 -28.536126767817798 297.76768104921, 115.50699925698865 -28.536129395361332 297.579532342876, 115.50701578567339 -28.536132022902873 297.411852055319, 115.50703231435904 -28.536134650442435 297.264614478361, 115.50704884304561 -28.536137277980018 297.137797038034, 115.50706537173309 -28.53613990551562 297.031380291117, 115.5070819004215 -28.536142533049226 296.945347922152, 115.50709842911078 -28.536145160580865 296.879686740948, 115.50711495780102 -28.53614778811051 296.834386680553, 115.50713148649214 -28.536150415638176 296.809440795715)"
415V,74100462,35509546,7527508,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100462,absolute,"LINESTRING Z (115.50696581223349 -28.53612661008888 298.004399105805, 115.50698229160393 -28.536129401116472 297.812100165913, 115.50699877097534 -28.536132192142006 297.632335445762, 115.50701525034769 -28.53613498316567 297.46509460341, 115.50703172972102 -28.536137774187267 297.310368017418, 115.50704820909532 -28.536140565206985 297.168146786301, 115.50706468847059 -28.53614335622465 297.038422728007, 115.50708116784678 -28.536146147240345 296.921188379457, 115.50709764722396 -28.53614893825415 296.816436996108, 115.50711412660209 -28.536151729265907 296.724162551567, 115.50713060598117 -28.536154520275783 296.644359737245)"
415V,74100463,35509546,7527508,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100463,absolute,"LINESTRING Z (115.5069651679883 -28.53613071829222 297.895278962188, 115.50698165205141 -28.536133398639183 297.715505369438, 115.50699813611543 -28.536136078984175 297.54633191498, 115.5070146201804 -28.53613875932712 297.387751612124, 115.50703110424628 -28.536141439668167 297.239757911664, 115.5070475883131 -28.53614412000716 297.102344701611, 115.50706407238086 -28.536146800344262 296.975506306939, 115.50708055644951 -28.53614948067932 296.859237489351, 115.50709704051911 -28.536152161012485 296.753533447064, 115.50711352458964 -28.536154841343674 296.658389814608, 115.5071300086611 -28.536157521672816 296.573802662647)"
415V,74100464,35509546,7527508,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100464,absolute,"LINESTRING Z (115.50696682855325 -28.536120130332012 297.890868990808, 115.50698337082211 -28.536122788603937 297.73197299115, 115.50699991309192 -28.536125446873875 297.580463560814, 115.5070164553626 -28.536128105141827 297.436337673217, 115.50703299763424 -28.536130763407797 297.299592449277, 115.50704953990682 -28.536133421671774 297.170225157345, 115.50706608218029 -28.536136079933776 297.048233213157, 115.5070826244547 -28.53613873819378 296.933614179779, 115.50709916673004 -28.536141396451804 296.826365767561, 115.50711570900629 -28.536144054707837 296.726485834089, 115.50713225128347 -28.536146712961894 296.633972384144)"
415V,74100514,35509566,7527515,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100514,absolute,"LINESTRING Z (115.50559688831311 -28.536115287933985 301.313499148796, 115.50563334810461 -28.53611537745232 300.985162055329, 115.50566980789665 -28.53611546696095 300.724017492665, 115.5057062676892 -28.536115556459713 300.52997347146, 115.50574272748231 -28.536115645948676 300.402961638836, 115.50577918727593 -28.536115735427842 300.342937254306, 115.5058156470701 -28.536115824897227 300.34987917401, 115.50585210686478 -28.536115914356905 300.423789843272, 115.50588856666 -28.53611600380671 300.564695297456, 115.50592502645576 -28.536116093246722 300.772645171141, 115.50596148625203 -28.53611618267695 301.047712715602)"
415V,74100515,35509566,7527515,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100515,absolute,"LINESTRING Z (115.5055972350371 -28.536119912150287 301.317636219077, 115.50563369864491 -28.536120008543687 300.98186118423, 115.50567016225327 -28.536120104927388 300.71102163474, 115.50570662586216 -28.53612020130121 300.505028521961, 115.50574308947158 -28.536120297665324 300.363814117938, 115.50577955308152 -28.536120394019555 300.287331993147, 115.50581601669202 -28.536120490364 300.275557001225, 115.50585248030305 -28.536120586698736 300.328485270703, 115.5058889439146 -28.536120683023594 300.44613420373, 115.50592540752672 -28.53612077933874 300.628542481801, 115.50596187113935 -28.53612087564402 300.875770078471)"
415V,74100516,35509566,7527515,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100516,absolute,"LINESTRING Z (115.50559794713324 -28.536129410889163 301.319400064535, 115.50563440090248 -28.536129305783632 301.040708117168, 115.5056708546721 -28.536129200668217 300.813084194713, 115.50570730844214 -28.5361290955431 300.636481883059, 115.50574376221257 -28.536128990408194 300.510865171756, 115.50578021598339 -28.536128885263487 300.436208446678, 115.50581666975462 -28.5361287801089 300.412496484796, 115.50585312352624 -28.536128674944617 300.439724451074, 115.50588957729825 -28.536128569770536 300.517897897486, 115.50592603107067 -28.53612846458667 300.647032764144, 115.50596248484348 -28.536128359392915 300.827155382553)"
415V,74100517,35509566,7527515,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100517,absolute,"LINESTRING Z (115.50559825822985 -28.536133557761943 301.368273889627, 115.50563472399361 -28.536133563622723 301.085552242334, 115.50567118975785 -28.53613356947362 300.853102987542, 115.50570765552254 -28.53613357531481 300.67088023028, 115.5057441212877 -28.53613358114611 300.538847992337, 115.50578058705335 -28.536133586967708 300.45698020516, 115.50581705281948 -28.53613359277942 300.425260704708, 115.50585351858606 -28.53613359858142 300.443683228254, 115.50588998435315 -28.53613360437363 300.512251413158, 115.50592645012067 -28.536133610155954 300.630978797578, 115.50596291588869 -28.536133615928577 300.799888823146)"
415V,74100543,35509575,7527424,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100543,absolute,"LINESTRING Z (115.50750863787526 -28.534789015635326 292.103456899934, 115.50747055003758 -28.534788566863178 291.958566385518, 115.50743246220074 -28.534788118080264 291.836050365079, 115.50739437436471 -28.53478766928677 291.735904430106, 115.50735628652954 -28.534787220482595 291.658124977036, 115.5073181986952 -28.534786771667665 291.602709207122, 115.50728011086169 -28.53478632284214 291.569655126331, 115.507242023029 -28.53478587400595 291.558961545274, 115.50720393519714 -28.534785425158997 291.570628079162, 115.50716584736615 -28.534784976301452 291.604655147794, 115.50712775953598 -28.534784527433228 291.661043975571)"
415V,74100544,35509575,7527424,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100544,absolute,"LINESTRING Z (115.50750817121612 -28.53478406727705 292.14771494999, 115.50747013224378 -28.534784004407108 291.958488569832, 115.50743209327202 -28.53478394152649 291.794937251037, 115.50739405430082 -28.534783878635228 291.657053230345, 115.50735601533015 -28.534783815733213 291.544829962839, 115.50731797636006 -28.534783752820637 291.458262121636, 115.50727993739049 -28.534783689897388 291.397345597637, 115.50724189842151 -28.534783626963495 291.362077499328, 115.50720385945307 -28.534783564018937 291.352456152643, 115.5071658204852 -28.53478350106373 291.368481100888, 115.50712778151788 -28.534783438097865 291.410153104716)"
415V,74100545,35509575,7527424,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100545,absolute,"LINESTRING Z (115.50750751366887 -28.534777096791256 292.111649893428, 115.50746953984505 -28.534777651155046 291.970171592957, 115.5074315660213 -28.53477820550817 291.839070978591, 115.50739359219767 -28.534778759850678 291.718347029539, 115.50735561837415 -28.534779314182547 291.607998805809, 115.50731764455075 -28.534779868503772 291.508025448193, 115.50727967072743 -28.53478042281436 291.418426178268, 115.50724169690426 -28.534780977114405 291.339200298387, 115.50720372308116 -28.534781531403716 291.270347191671, 115.5071657492582 -28.534782085682398 291.21186632201, 115.50712777543536 -28.534782639950436 291.163757234053)"
415V,74100546,35509575,7527424,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100546,absolute,"LINESTRING Z (115.50750703362117 -28.534772007042047 292.089186486648, 115.50746910488162 -28.534772999823318 291.787174336053, 115.50743117614188 -28.534773992594047 291.524688455329, 115.50739324740192 -28.53477498535416 291.301699274199, 115.50735531866178 -28.534775978103642 291.118181671877, 115.50731738992141 -28.534776970842422 290.974114974235, 115.50727946118086 -28.53477796357066 290.869482951478, 115.50724153244009 -28.53477895628827 290.804273816313, 115.50720360369912 -28.53477994899526 290.778480222623, 115.50716567495795 -28.534780941691633 290.792099264637, 115.50712774621658 -28.53478193437727 290.845132476604)"
415V,74100568,35509585,7528646,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100568,absolute,"LINESTRING Z (115.50751537636334 -28.536120949379622 296.459038181784, 115.50747653374579 -28.536123887649424 296.381239321467, 115.5074376911266 -28.536126825908113 296.324726696498, 115.50739884850579 -28.536129764155515 296.289498548028, 115.50736000588334 -28.53613270239172 296.275553779647, 115.50732116325928 -28.53613564061673 296.282891957352, 115.50728232063358 -28.536138578830542 296.311513309527, 115.50724347800626 -28.536141517033155 296.36141872696, 115.50720463537732 -28.53614445522458 296.432609762862, 115.50716579274675 -28.536147393404804 296.52508863292, 115.50712695011453 -28.536150331573833 296.638858215362)"
415V,74100569,35509585,7528646,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100569,absolute,"LINESTRING Z (115.507515684157 -28.536133680201733 296.453474951814, 115.50747729618968 -28.536136048741632 296.351990182222, 115.50743890822116 -28.536138417270717 296.276663495515, 115.50740052025147 -28.536140785788785 296.227491259009, 115.50736213228056 -28.536143154295935 296.204471101336, 115.50732374430844 -28.536145522792243 296.207601912335, 115.50728535633512 -28.536147891277558 296.236883842989, 115.5072469683606 -28.53615025975203 296.292318305442, 115.50720858038488 -28.53615262821548 296.37390797306, 115.50717019240798 -28.536154996668113 296.481656780564, 115.50713180442987 -28.536157365109737 296.615569924218)"
415V,74100570,35509585,7528646,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100570,absolute,"LINESTRING Z (115.50751557017767 -28.5361289703428 296.434395673326, 115.50747834896511 -28.536131411111285 296.346283354497, 115.5074411277513 -28.536133851869405 296.28115027982, 115.5074039065363 -28.536136292617346 296.238993872234, 115.50736668532002 -28.536138733354928 296.219812463777, 115.50732946410254 -28.536141174082324 296.223605295516, 115.50729224288382 -28.53614361479936 296.250372517517, 115.50725502166388 -28.53614605550622 296.300115188855, 115.50721780044269 -28.536148496202706 296.372835277651, 115.50718057922029 -28.536150936889015 296.468535661153, 115.50714335799667 -28.536153377564972 296.587220125849)"
415V,74100571,35509585,7528646,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100571,absolute,"LINESTRING Z (115.50751526136803 -28.536116202675068 296.470433900914, 115.50747682073418 -28.536119248833284 296.391717940533, 115.50743838009863 -28.53612229498054 296.334203850038, 115.5073999394614 -28.53612534111681 296.29788981755, 115.50736149882246 -28.53612838724212 296.282774699062, 115.50732305818183 -28.536131433356463 296.288858018398, 115.50728461753948 -28.53613447945983 296.316139967202, 115.50724617689546 -28.536137525552235 296.364621404944, 115.50720773624977 -28.536140571633666 296.434303858944, 115.50716929560235 -28.536143617704123 296.525189524422, 115.50713085495325 -28.53614666376362 296.637281264571)"
415V,74100579,35509589,7528693,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100579,absolute,"LINESTRING Z (115.50789347296357 -28.53479090541943 291.89753651257, 115.50785498830705 -28.534790704471543 291.791051641264, 115.50781650365117 -28.534790503512745 291.713364588253, 115.50777801899596 -28.534790302543055 291.664470813935, 115.50773953434144 -28.534790101562535 291.644367461226, 115.50770104968758 -28.534789900571024 291.653053355396, 115.50766256503438 -28.53478969956861 291.690529004003, 115.50762408038186 -28.534789498555288 291.756796596916, 115.50758559573 -28.534789297531063 291.851860006448, 115.50754711107882 -28.534789096495935 291.975724787582, 115.50750862642829 -28.5347888954499 292.128398178293)"
415V,74100580,35509589,7528693,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100580,absolute,"LINESTRING Z (115.50789240108018 -28.534784903086646 291.893525432627, 115.50785397565683 -28.534784793875247 291.784191202389, 115.50781555023408 -28.534784684652983 291.704865476059, 115.50777712481194 -28.534784575419835 291.655543204844, 115.50773869939039 -28.53478446617582 291.636221249561, 115.50770027396945 -28.534784356920927 291.646898380439, 115.50766184854912 -28.534784247655168 291.687575277037, 115.50762342312935 -28.534784138378523 291.758254528292, 115.50758499771021 -28.534784029091007 291.858940632679, 115.50754657229166 -28.53478391979262 291.989639998503, 115.50750814687372 -28.53478381048337 292.1503609443)"
415V,74100581,35509589,7528693,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100581,absolute,"LINESTRING Z (115.50789124184854 -28.53477840614401 291.9756136666, 115.50785286919727 -28.534778276961248 291.834380774384, 115.50781449654662 -28.53477814776755 291.72754831616, 115.5077761238966 -28.534778018563006 291.655107336082, 115.50773775124716 -28.53477788934763 291.617051761366, 115.50769937859837 -28.534777760121408 291.613378401785, 115.50766100595018 -28.534777630884335 291.644086949398, 115.50762263330259 -28.534777501636427 291.709179978526, 115.50758426065562 -28.53477737237767 291.808662945967, 115.50754588800926 -28.534777243108067 291.942544191456, 115.50750751536353 -28.534777113827715 292.110834938358)"
415V,74100582,35509589,7528693,Sep  3 2021  3:20AM,ROAMES Conductor Id: 74100582,absolute,"LINESTRING Z (115.50789026712494 -28.534772943413458 291.918117900944, 115.50785194382084 -28.53477285033316 291.780405517832, 115.50781362051734 -28.534772757241946 291.676673038278, 115.50777529721444 -28.534772664140004 291.606911955227, 115.5077369739121 -28.53477257102725 291.571116547605, 115.50769865061035 -28.534772477903587 291.569283879847, 115.50766032730918 -28.534772384769195 291.601413801657, 115.50762200400862 -28.534772291624005 291.667508947994, 115.50758368070862 -28.534772198467888 291.767574739292, 115.50754535740921 -28.534772105301045 291.901619381901, 115.50750703411042 -28.53477201212331 292.069653868761)"
